ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
email,2023-07-09 13:26:00.000000000,2023-07-10 09:10:00.000000000,2023-07-10 09:41:00.000000000,1,False,907d7a,green
email,2023-07-09 13:39:00.000000000,2023-07-10 09:47:00.000000000,2023-07-10 10:21:00.000000000,1,False,907d7a,green
live_chat,2023-07-10 10:19:00.000000000,2023-07-10 10:27:00.000000000,2023-07-10 10:46:00.000000000,4,True,907d7a,green
web_form,2023-07-09 07:22:00.000000000,2023-07-10 10:47:00.000000000,2023-07-10 11:20:00.000000000,1,False,907d7a,green
web_form,2023-07-09 05:30:00.000000000,2023-07-10 11:23:00.000000000,2023-07-10 11:54:00.000000000,4,True,907d7a,green
web_form,2023-07-08 13:28:00.000000000,2023-07-10 12:51:07.597625940,2023-07-10 13:32:07.597625940,1,True,907d7a,green
email,2023-07-07 11:51:00.000000000,2023-07-10 13:35:07.597625940,2023-07-10 14:08:07.597625940,1,False,907d7a,green
email,2023-07-09 10:45:00.000000000,2023-07-10 14:14:07.597625940,2023-07-10 14:47:07.597625940,2,False,907d7a,green
email,2023-07-07 05:38:00.000000000,2023-07-10 14:52:07.597625940,2023-07-10 15:25:07.597625940,1,False,907d7a,green
email,2023-07-10 13:58:00.000000000,2023-07-10 15:26:07.597625940,2023-07-10 16:01:07.597625940,1,False,907d7a,green
web_form,2023-07-09 23:57:00.000000000,2023-07-10 16:04:07.597625940,2023-07-10 16:37:07.597625940,1,False,907d7a,green
email,2023-07-09 07:39:00.000000000,2023-07-10 16:40:07.597625940,2023-07-10 17:07:07.597625940,1,False,907d7a,green
email,2023-07-08 14:55:00.000000000,2023-07-11 08:34:00.000000000,2023-07-11 09:09:00.000000000,1,False,907d7a,green
email,2023-07-08 12:23:00.000000000,2023-07-11 09:14:00.000000000,2023-07-11 09:52:00.000000000,5,True,907d7a,green
web_form,2023-07-07 08:05:00.000000000,2023-07-11 09:56:00.000000000,2023-07-11 10:26:00.000000000,4,True,907d7a,green
email,2023-07-09 14:48:00.000000000,2023-07-11 10:31:00.000000000,2023-07-11 11:01:00.000000000,1,False,907d7a,green
email,2023-07-07 14:56:00.000000000,2023-07-11 11:01:00.000000000,2023-07-11 11:36:00.000000000,3,True,907d7a,green
email,2023-07-09 12:41:00.000000000,2023-07-11 11:40:00.000000000,2023-07-11 12:13:00.000000000,3,False,907d7a,green
web_form,2023-07-10 20:34:00.000000000,2023-07-11 13:15:01.416782121,2023-07-11 13:43:01.416782121,1,False,907d7a,green
web_form,2023-07-11 12:00:00.000000000,2023-07-11 13:45:01.416782121,2023-07-11 14:16:01.416782121,1,True,907d7a,green
email,2023-07-10 16:52:00.000000000,2023-07-11 14:21:01.416782121,2023-07-11 15:01:01.416782121,2,False,907d7a,green
email,2023-07-09 08:59:00.000000000,2023-07-11 15:04:01.416782121,2023-07-11 15:30:01.416782121,4,True,907d7a,green
email,2023-07-11 04:37:00.000000000,2023-07-11 15:34:01.416782121,2023-07-11 15:57:01.416782121,1,False,907d7a,green
email,2023-07-05 12:18:00.000000000,2023-07-11 16:03:01.416782121,2023-07-11 16:34:01.416782121,2,False,907d7a,green
email,2023-07-02 22:23:00.000000000,2023-07-11 16:39:01.416782121,2023-07-11 17:07:01.416782121,1,False,907d7a,green
web_form,2023-07-11 14:40:00.000000000,2023-07-12 08:34:00.000000000,2023-07-12 09:06:00.000000000,1,False,907d7a,green
email,2023-07-11 13:30:00.000000000,2023-07-12 09:08:00.000000000,2023-07-12 09:37:00.000000000,3,True,907d7a,green
web_form,2023-07-09 16:10:00.000000000,2023-07-12 09:39:00.000000000,2023-07-12 10:18:00.000000000,1,False,907d7a,green
email,2023-07-12 09:15:00.000000000,2023-07-12 10:21:00.000000000,2023-07-12 11:02:00.000000000,1,False,907d7a,green
email,2023-07-12 10:52:00.000000000,2023-07-12 11:08:00.000000000,2023-07-12 11:51:00.000000000,1,False,907d7a,green
web_form,2023-07-12 09:49:00.000000000,2023-07-12 12:44:09.511456712,2023-07-12 13:13:09.511456712,1,False,907d7a,green
web_form,2023-07-12 10:09:00.000000000,2023-07-12 13:18:09.511456712,2023-07-12 13:50:09.511456712,1,False,907d7a,green
email,2023-07-12 11:11:00.000000000,2023-07-12 13:52:09.511456712,2023-07-12 14:22:09.511456712,3,True,907d7a,green
email,2023-07-06 14:55:00.000000000,2023-07-12 14:25:09.511456712,2023-07-12 14:46:09.511456712,1,False,907d7a,green
email,2023-07-12 14:19:00.000000000,2023-07-12 14:47:09.511456712,2023-07-12 15:15:09.511456712,1,False,907d7a,green
email,2023-07-11 11:23:00.000000000,2023-07-12 15:22:09.511456712,2023-07-12 15:54:09.511456712,1,False,907d7a,green
email,2023-07-12 13:09:00.000000000,2023-07-12 15:57:09.511456712,2023-07-12 16:27:09.511456712,1,False,907d7a,green
web_form,2023-07-10 01:09:00.000000000,2023-07-12 16:30:09.511456712,2023-07-12 17:00:09.511456712,2,False,907d7a,green
web_form,2023-07-12 04:52:00.000000000,2023-07-12 17:03:09.511456712,2023-07-12 17:35:09.511456712,1,False,907d7a,green
web_form,2023-07-11 20:27:00.000000000,2023-07-13 08:33:00.000000000,2023-07-13 08:58:00.000000000,1,False,907d7a,green
web_form,2023-07-12 16:03:00.000000000,2023-07-13 09:03:00.000000000,2023-07-13 09:31:00.000000000,3,False,907d7a,green
web_form,2023-07-09 14:24:00.000000000,2023-07-13 09:34:00.000000000,2023-07-13 10:01:00.000000000,4,True,907d7a,green
web_form,2023-07-13 06:04:00.000000000,2023-07-13 10:05:00.000000000,2023-07-13 10:27:00.000000000,1,False,907d7a,green
web_form,2023-07-12 16:23:00.000000000,2023-07-13 10:32:00.000000000,2023-07-13 11:11:00.000000000,2,False,907d7a,green
web_form,2023-07-09 10:15:00.000000000,2023-07-13 11:15:00.000000000,2023-07-13 11:46:00.000000000,1,False,907d7a,green
email,2023-07-12 21:12:00.000000000,2023-07-13 11:49:00.000000000,2023-07-13 12:18:00.000000000,1,False,907d7a,green
web_form,2023-07-13 07:10:00.000000000,2023-07-13 13:17:57.455500059,2023-07-13 13:50:57.455500059,5,True,907d7a,green
web_form,2023-07-12 10:10:00.000000000,2023-07-13 13:52:57.455500059,2023-07-13 14:18:57.455500059,1,False,907d7a,green
email,2023-07-12 10:12:00.000000000,2023-07-13 14:25:57.455500059,2023-07-13 14:53:57.455500059,2,True,907d7a,green
email,2023-07-12 18:36:00.000000000,2023-07-13 14:57:57.455500059,2023-07-13 15:25:57.455500059,4,False,907d7a,green
web_form,2023-07-06 19:11:00.000000000,2023-07-13 15:29:57.455500059,2023-07-13 15:53:57.455500059,5,True,907d7a,green
web_form,2023-07-12 10:37:00.000000000,2023-07-13 15:54:57.455500059,2023-07-13 16:14:57.455500059,5,True,907d7a,green
web_form,2023-07-10 11:25:00.000000000,2023-07-13 16:21:57.455500059,2023-07-13 16:52:57.455500059,1,False,907d7a,green
email,2023-07-12 16:42:00.000000000,2023-07-14 08:37:00.000000000,2023-07-14 09:04:00.000000000,1,False,907d7a,green
web_form,2023-07-13 17:20:00.000000000,2023-07-14 09:12:00.000000000,2023-07-14 09:34:00.000000000,1,False,907d7a,green
email,2023-07-13 11:51:00.000000000,2023-07-14 09:38:00.000000000,2023-07-14 10:08:00.000000000,2,True,907d7a,green
web_form,2023-07-14 07:36:00.000000000,2023-07-14 10:12:00.000000000,2023-07-14 10:41:00.000000000,3,True,907d7a,green
email,2023-07-14 06:35:00.000000000,2023-07-14 10:50:00.000000000,2023-07-14 11:22:00.000000000,1,False,907d7a,green
email,2023-07-12 15:21:00.000000000,2023-07-14 11:27:00.000000000,2023-07-14 12:09:00.000000000,2,True,907d7a,green
email,2023-07-10 14:43:00.000000000,2023-07-14 13:06:38.918319338,2023-07-14 13:55:38.918319338,1,False,907d7a,green
web_form,2023-07-13 15:14:00.000000000,2023-07-14 13:59:38.918319338,2023-07-14 14:23:38.918319338,1,False,907d7a,green
email,2023-07-12 19:50:00.000000000,2023-07-14 14:26:38.918319338,2023-07-14 14:57:38.918319338,2,True,907d7a,green
web_form,2023-07-12 17:10:00.000000000,2023-07-14 15:03:38.918319338,2023-07-14 15:30:38.918319338,1,False,907d7a,green
email,2023-07-14 13:49:00.000000000,2023-07-14 15:36:38.918319338,2023-07-14 16:06:38.918319338,1,False,907d7a,green
web_form,2023-07-14 15:25:00.000000000,2023-07-14 16:13:38.918319338,2023-07-14 16:41:38.918319338,1,False,907d7a,green
web_form,2023-07-14 05:30:00.000000000,2023-07-14 16:46:38.918319338,2023-07-14 17:17:38.918319338,3,True,907d7a,green
email,2023-07-12 07:02:00.000000000,2023-07-15 08:37:00.000000000,2023-07-15 09:14:00.000000000,1,False,907d7a,green
web_form,2023-07-14 23:43:00.000000000,2023-07-15 09:17:00.000000000,2023-07-15 09:42:00.000000000,3,True,907d7a,green
web_form,2023-07-13 22:02:00.000000000,2023-07-15 09:43:00.000000000,2023-07-15 10:14:00.000000000,1,False,907d7a,green
web_form,2023-07-14 11:22:00.000000000,2023-07-15 10:16:00.000000000,2023-07-15 10:57:00.000000000,1,False,907d7a,green
email,2023-07-14 18:15:00.000000000,2023-07-15 11:02:00.000000000,2023-07-15 11:35:00.000000000,2,False,907d7a,green
email,2023-07-15 05:40:00.000000000,2023-07-15 11:40:00.000000000,2023-07-15 12:21:00.000000000,1,False,907d7a,green
email,2023-07-14 08:43:00.000000000,2023-07-15 13:07:56.719033652,2023-07-15 13:44:56.719033652,1,False,907d7a,green
email,2023-07-14 20:00:00.000000000,2023-07-15 13:49:56.719033652,2023-07-15 14:23:56.719033652,1,False,907d7a,green
web_form,2023-07-15 07:13:00.000000000,2023-07-15 14:25:56.719033652,2023-07-15 15:03:56.719033652,1,True,907d7a,green
live_chat,2023-07-15 15:08:56.719033652,2023-07-15 15:08:56.719033652,2023-07-15 15:30:56.719033652,3,True,907d7a,green
email,2023-07-15 11:49:00.000000000,2023-07-15 15:36:56.719033652,2023-07-15 16:15:56.719033652,4,True,907d7a,green
web_form,2023-07-14 17:04:00.000000000,2023-07-15 16:20:56.719033652,2023-07-15 16:50:56.719033652,4,True,907d7a,green
live_chat,2023-07-15 16:56:56.719033652,2023-07-15 16:56:56.719033652,2023-07-15 17:12:56.719033652,4,True,907d7a,green
email,2023-07-14 15:53:00.000000000,2023-07-15 17:17:56.719033652,2023-07-15 17:39:56.719033652,1,True,907d7a,green
web_form,2023-07-12 15:06:00.000000000,2023-07-15 17:45:56.719033652,2023-07-15 18:11:56.719033652,1,True,907d7a,green
web_form,2023-07-09 18:59:00.000000000,2023-07-16 08:37:00.000000000,2023-07-16 09:02:00.000000000,2,True,907d7a,green
web_form,2023-07-15 08:47:00.000000000,2023-07-16 09:04:00.000000000,2023-07-16 09:33:00.000000000,1,False,907d7a,green
web_form,2023-07-16 04:21:00.000000000,2023-07-16 09:39:00.000000000,2023-07-16 09:57:00.000000000,1,False,907d7a,green
email,2023-07-16 06:23:00.000000000,2023-07-16 10:04:00.000000000,2023-07-16 10:35:00.000000000,2,False,907d7a,green
email,2023-07-14 17:44:00.000000000,2023-07-16 10:37:00.000000000,2023-07-16 11:08:00.000000000,1,False,907d7a,green
email,2023-07-16 10:12:00.000000000,2023-07-16 11:14:00.000000000,2023-07-16 11:47:00.000000000,2,False,907d7a,green
web_form,2023-07-15 18:14:00.000000000,2023-07-16 11:51:00.000000000,2023-07-16 12:20:00.000000000,1,False,907d7a,green
email,2023-07-15 14:33:00.000000000,2023-07-16 13:05:20.932240808,2023-07-16 13:33:20.932240808,2,True,907d7a,green
web_form,2023-07-16 12:43:00.000000000,2023-07-16 13:37:20.932240808,2023-07-16 14:16:20.932240808,1,False,907d7a,green
email,2023-07-15 06:47:00.000000000,2023-07-16 14:19:20.932240808,2023-07-16 14:53:20.932240808,3,True,907d7a,green
web_form,2023-07-16 09:40:00.000000000,2023-07-16 14:59:20.932240808,2023-07-16 15:26:20.932240808,1,False,907d7a,green
email,2023-07-16 10:48:00.000000000,2023-07-16 15:30:20.932240808,2023-07-16 15:59:20.932240808,2,True,907d7a,green
web_form,2023-07-16 13:01:00.000000000,2023-07-16 16:05:20.932240808,2023-07-16 16:39:20.932240808,2,False,907d7a,green
web_form,2023-07-16 20:07:00.000000000,2023-07-17 08:37:00.000000000,2023-07-17 09:03:00.000000000,3,True,907d7a,green
web_form,2023-07-16 11:12:00.000000000,2023-07-17 09:07:00.000000000,2023-07-17 09:41:00.000000000,5,True,907d7a,green
email,2023-07-16 11:20:00.000000000,2023-07-17 09:45:00.000000000,2023-07-17 10:18:00.000000000,3,True,907d7a,green
email,2023-07-15 14:43:00.000000000,2023-07-17 10:19:00.000000000,2023-07-17 10:51:00.000000000,3,False,907d7a,green
web_form,2023-07-16 13:03:00.000000000,2023-07-17 10:56:00.000000000,2023-07-17 11:30:00.000000000,1,True,907d7a,green
email,2023-07-16 18:51:00.000000000,2023-07-17 11:33:00.000000000,2023-07-17 12:16:00.000000000,3,True,907d7a,green
email,2023-07-17 08:49:00.000000000,2023-07-17 12:59:46.224136925,2023-07-17 13:29:46.224136925,1,False,907d7a,green
web_form,2023-07-17 08:32:00.000000000,2023-07-17 13:32:46.224136925,2023-07-17 13:54:46.224136925,4,True,907d7a,green
web_form,2023-07-16 11:18:00.000000000,2023-07-17 14:00:46.224136925,2023-07-17 14:26:46.224136925,2,True,907d7a,green
web_form,2023-07-15 19:40:00.000000000,2023-07-17 14:29:46.224136925,2023-07-17 14:56:46.224136925,4,True,907d7a,green
email,2023-07-17 14:16:00.000000000,2023-07-17 14:58:46.224136925,2023-07-17 15:23:46.224136925,4,True,907d7a,green
web_form,2023-07-17 15:15:00.000000000,2023-07-17 15:29:46.224136925,2023-07-17 16:14:46.224136925,1,False,907d7a,green
email,2023-07-15 10:30:00.000000000,2023-07-17 16:14:46.224136925,2023-07-17 16:43:46.224136925,1,False,907d7a,green
live_chat,2023-07-18 08:31:00.000000000,2023-07-18 08:31:00.000000000,2023-07-18 08:50:00.000000000,2,True,907d7a,green
web_form,2023-07-17 15:06:00.000000000,2023-07-18 08:53:00.000000000,2023-07-18 09:18:00.000000000,1,False,907d7a,green
email,2023-07-17 19:15:00.000000000,2023-07-18 09:19:00.000000000,2023-07-18 09:48:00.000000000,3,False,907d7a,green
web_form,2023-07-18 05:54:00.000000000,2023-07-18 09:51:00.000000000,2023-07-18 10:22:00.000000000,1,True,907d7a,green
email,2023-07-18 06:59:00.000000000,2023-07-18 10:26:00.000000000,2023-07-18 10:57:00.000000000,1,True,907d7a,green
web_form,2023-07-18 10:42:00.000000000,2023-07-18 11:02:00.000000000,2023-07-18 11:35:00.000000000,1,False,907d7a,green
web_form,2023-07-16 11:29:00.000000000,2023-07-18 11:39:00.000000000,2023-07-18 12:06:00.000000000,1,False,907d7a,green
web_form,2023-07-18 12:21:00.000000000,2023-07-18 13:12:20.204690993,2023-07-18 13:37:20.204690993,1,False,907d7a,green
email,2023-07-18 11:58:00.000000000,2023-07-18 13:39:20.204690993,2023-07-18 14:10:20.204690993,3,True,907d7a,green
web_form,2023-07-18 09:45:00.000000000,2023-07-18 14:13:20.204690993,2023-07-18 14:40:20.204690993,4,True,907d7a,green
web_form,2023-07-18 01:10:00.000000000,2023-07-18 14:43:20.204690993,2023-07-18 15:12:20.204690993,3,False,907d7a,green
web_form,2023-07-16 22:12:00.000000000,2023-07-18 15:13:20.204690993,2023-07-18 15:49:20.204690993,4,True,907d7a,green
web_form,2023-07-18 06:59:00.000000000,2023-07-18 15:53:20.204690993,2023-07-18 16:23:20.204690993,3,True,907d7a,green
web_form,2023-07-18 12:46:00.000000000,2023-07-18 16:24:20.204690993,2023-07-18 16:59:20.204690993,4,True,907d7a,green
email,2023-07-18 20:12:00.000000000,2023-07-19 08:35:00.000000000,2023-07-19 09:06:00.000000000,1,False,907d7a,green
live_chat,2023-07-19 09:15:00.000000000,2023-07-19 09:15:00.000000000,2023-07-19 09:32:00.000000000,2,False,907d7a,green
web_form,2023-07-19 08:01:00.000000000,2023-07-19 09:35:00.000000000,2023-07-19 10:08:00.000000000,2,True,907d7a,green
email,2023-07-19 09:59:00.000000000,2023-07-19 10:15:00.000000000,2023-07-19 10:47:00.000000000,2,True,907d7a,green
web_form,2023-07-18 10:18:00.000000000,2023-07-19 10:52:00.000000000,2023-07-19 11:25:00.000000000,3,False,907d7a,green
web_form,2023-07-18 12:05:00.000000000,2023-07-19 11:26:00.000000000,2023-07-19 12:02:00.000000000,2,False,907d7a,green
web_form,2023-07-19 13:03:00.000000000,2023-07-19 13:11:12.220593765,2023-07-19 13:36:12.220593765,2,False,907d7a,green
email,2023-07-18 13:56:00.000000000,2023-07-19 13:41:12.220593765,2023-07-19 14:12:12.220593765,1,True,907d7a,green
email,2023-07-19 12:30:00.000000000,2023-07-19 14:13:12.220593765,2023-07-19 14:37:12.220593765,1,False,907d7a,green
email,2023-07-19 06:03:00.000000000,2023-07-19 14:41:12.220593765,2023-07-19 15:17:12.220593765,2,True,907d7a,green
web_form,2023-07-19 14:15:00.000000000,2023-07-19 15:20:12.220593765,2023-07-19 15:41:12.220593765,3,True,907d7a,green
web_form,2023-07-18 15:52:00.000000000,2023-07-19 15:48:12.220593765,2023-07-19 16:18:12.220593765,5,True,907d7a,green
email,2023-07-19 15:25:00.000000000,2023-07-19 16:24:12.220593765,2023-07-19 16:48:12.220593765,5,True,907d7a,green
email,2023-07-19 07:24:00.000000000,2023-07-20 08:40:00.000000000,2023-07-20 09:08:00.000000000,2,False,907d7a,green
email,2023-07-19 13:58:00.000000000,2023-07-20 09:13:00.000000000,2023-07-20 09:47:00.000000000,1,False,907d7a,green
web_form,2023-07-18 13:57:00.000000000,2023-07-20 09:51:00.000000000,2023-07-20 10:22:00.000000000,1,False,907d7a,green
email,2023-07-19 16:52:00.000000000,2023-07-20 10:25:00.000000000,2023-07-20 10:59:00.000000000,2,False,907d7a,green
email,2023-07-18 13:40:00.000000000,2023-07-20 11:04:00.000000000,2023-07-20 11:29:00.000000000,1,False,907d7a,green
email,2023-07-19 11:45:00.000000000,2023-07-20 11:33:00.000000000,2023-07-20 11:56:00.000000000,1,False,907d7a,green
web_form,2023-07-19 07:20:00.000000000,2023-07-20 13:03:18.003199245,2023-07-20 13:34:18.003199245,3,True,907d7a,green
live_chat,2023-07-20 13:37:18.003199245,2023-07-20 13:37:18.003199245,2023-07-20 13:49:18.003199245,1,False,907d7a,green
email,2023-07-18 19:12:00.000000000,2023-07-20 13:51:18.003199245,2023-07-20 14:22:18.003199245,3,True,907d7a,green
email,2023-07-19 10:47:00.000000000,2023-07-20 14:24:18.003199245,2023-07-20 15:00:18.003199245,3,True,907d7a,green
web_form,2023-07-20 10:59:00.000000000,2023-07-20 15:05:18.003199245,2023-07-20 15:35:18.003199245,1,True,907d7a,green
email,2023-07-19 14:10:00.000000000,2023-07-20 15:38:18.003199245,2023-07-20 16:11:18.003199245,3,True,907d7a,green
web_form,2023-07-20 10:04:00.000000000,2023-07-20 16:16:18.003199245,2023-07-20 16:45:18.003199245,1,False,907d7a,green
web_form,2023-07-20 16:29:00.000000000,2023-07-20 16:47:18.003199245,2023-07-20 17:22:18.003199245,2,False,907d7a,green
email,2023-07-19 13:33:00.000000000,2023-07-21 08:36:00.000000000,2023-07-21 09:04:00.000000000,1,False,907d7a,green
web_form,2023-07-20 18:09:00.000000000,2023-07-21 09:09:00.000000000,2023-07-21 09:36:00.000000000,3,True,907d7a,green
email,2023-07-20 12:49:00.000000000,2023-07-21 09:39:00.000000000,2023-07-21 10:07:00.000000000,3,True,907d7a,green
email,2023-07-20 09:11:00.000000000,2023-07-21 10:10:00.000000000,2023-07-21 10:43:00.000000000,3,True,907d7a,green
web_form,2023-07-20 09:58:00.000000000,2023-07-21 10:47:00.000000000,2023-07-21 11:15:00.000000000,1,False,907d7a,green
email,2023-07-20 14:11:00.000000000,2023-07-21 11:17:00.000000000,2023-07-21 11:51:00.000000000,1,False,907d7a,green
email,2023-07-19 02:32:00.000000000,2023-07-21 11:54:00.000000000,2023-07-21 12:21:00.000000000,4,True,907d7a,green
web_form,2023-07-17 05:46:00.000000000,2023-07-21 13:19:59.997929596,2023-07-21 13:53:59.997929596,1,False,907d7a,green
web_form,2023-07-19 13:12:00.000000000,2023-07-21 13:54:59.997929596,2023-07-21 14:18:59.997929596,4,False,907d7a,green
email,2023-07-19 15:46:00.000000000,2023-07-21 14:23:59.997929596,2023-07-21 14:59:59.997929596,4,True,907d7a,green
email,2023-07-20 20:30:00.000000000,2023-07-21 15:05:59.997929596,2023-07-21 15:31:59.997929596,4,True,907d7a,green
email,2023-07-21 09:07:00.000000000,2023-07-21 15:34:59.997929596,2023-07-21 16:16:59.997929596,4,True,907d7a,green
web_form,2023-07-21 09:25:00.000000000,2023-07-21 16:20:59.997929596,2023-07-21 16:40:59.997929596,3,True,907d7a,green
web_form,2023-07-18 06:59:00.000000000,2023-07-22 08:35:00.000000000,2023-07-22 08:59:00.000000000,1,False,907d7a,green
web_form,2023-07-20 09:16:00.000000000,2023-07-22 09:04:00.000000000,2023-07-22 09:31:00.000000000,2,False,907d7a,green
web_form,2023-07-21 16:41:00.000000000,2023-07-22 09:33:00.000000000,2023-07-22 10:08:00.000000000,1,False,907d7a,green
email,2023-07-22 07:38:00.000000000,2023-07-22 10:17:00.000000000,2023-07-22 10:57:00.000000000,1,False,907d7a,green
web_form,2023-07-21 12:16:00.000000000,2023-07-22 11:02:00.000000000,2023-07-22 11:38:00.000000000,3,False,907d7a,green
web_form,2023-07-21 12:44:00.000000000,2023-07-22 11:40:00.000000000,2023-07-22 12:13:00.000000000,1,False,907d7a,green
